salary,tenure,credit_score,age,loan_amount,interest_rate,checking_savings,existing_debt,DTI,Approvals
42417.77,20,682,52,299617.89,3.0,6112.84,19987.08,0.47,Denied
38115.49,18,712,40,316466.4,4.0,7538.35,52109.99,1.37,Denied
34294.78,29,455,33,276104.08,3.9,7274.19,13060.12,0.38,Denied
47462.62,18,603,79,456315.76,3.7,7370.29,59690.64,1.26,Denied
50821.02,6,416,35,45388.27,3.2,5777.96,16167.06,0.32,Approved
32529.57,5,725,81,460411.31,3.0,9916.29,56165.05,1.73,Denied
58189.71,29,423,80,45560.65,3.0,6353.63,21908.43,0.38,Denied
28028.34,26,646,22,490093.82,3.0,51.55,12703.28,0.45,Denied
42108.11,23,366,24,107788.8,3.1,5902.32,37128.61,0.88,Denied
57007.64,1,729,73,411761.15,3.6,5138.85,26565.84,0.47,Denied
46908.11,11,771,25,496433.39,3.1,8410.49,8723.44,0.19,Approved
54264.38,5,430,38,471192.22,3.4,608.17,73013.03,1.35,Denied
29414.81,29,730,22,337701.33,3.3,6994.43,47195.83,1.6,Denied
57146.5,23,640,74,445548.54,3.8,6006.77,8587.08,0.15,Approved
51058.3,27,738,24,51377.17,2.6,5301.92,60994.89,1.19,Denied
52033.68,11,511,21,15083.19,3.3,3296.89,64597.29,1.24,Denied
58641.9,5,672,34,243127.2,3.2,9689.27,71705.79,1.22,Denied
31590.93,16,362,60,316348.41,3.7,2808.4,11216.04,0.36,Approved
53525.03,2,818,75,25227.8,2.7,9716.15,57874.3,1.08,Denied
48301.45,17,747,33,187665.18,3.6,7516.78,19941.88,0.41,Denied
46099.04,5,811,22,86188.92,2.7,2428.99,14860.7,0.32,Approved
49180.54,14,511,19,98357.31,3.2,3850.08,62817.98,1.28,Denied
38850.67,15,547,33,265578.77,2.8,351.08,36776.94,0.95,Denied
33385.12,24,425,68,341605.75,4.0,3998.96,48970.52,1.47,Denied
30784.98,16,611,54,221897.15,3.2,118.03,8597.5,0.28,Approved
57268.25,23,726,81,426917.44,3.2,3573.76,30268.16,0.53,Denied
40776.64,21,418,70,358635.14,4.0,7007.54,9486.89,0.23,Approved
28568.48,22,607,45,43959.58,3.8,3416.85,27850.46,0.97,Denied
27401.03,13,417,54,21751.62,3.0,-349.09,17191.8,0.63,Denied
33333.25,18,494,19,22599.51,2.9,9589.77,56385.12,1.69,Denied
27387.52,12,780,48,63260.16,2.9,5366.54,227.01,0.01,Approved
50594.0,23,555,81,314456.77,4.0,1436.76,56235.56,1.11,Denied
44250.14,12,451,50,193980.03,3.8,6992.4,60771.99,1.37,Denied
44738.14,16,365,77,144885.56,4.0,4327.86,37629.59,0.84,Denied
59065.28,26,759,44,415004.16,3.7,8736.47,21180.22,0.36,Approved
40245.68,2,586,66,25601.56,2.8,6545.76,73067.01,1.82,Denied
52441.6,30,680,72,122706.68,4.0,3879.1,47560.0,0.91,Denied
40567.25,5,649,71,303422.48,3.9,-599.2,39890.61,0.98,Denied
32816.35,24,578,73,107493.36,2.6,7630.29,49181.72,1.5,Denied
36644.78,13,534,22,228030.06,3.9,312.99,66815.49,1.82,Denied
56051.97,19,759,68,367613.33,2.7,2088.93,9371.17,0.17,Approved
55427.25,5,599,18,351501.67,2.9,3759.93,28377.35,0.51,Denied
32118.31,14,698,45,57873.13,3.7,-227.72,62878.81,1.96,Denied
40795.76,25,403,52,213471.5,2.8,6923.11,19189.02,0.47,Denied
38049.16,20,613,20,409818.06,2.6,3670.14,18488.21,0.49,Denied
42716.39,18,539,37,196715.99,3.1,5032.47,69059.49,1.62,Denied
59016.09,23,391,30,362076.69,2.8,668.5,43112.45,0.73,Denied
54690.36,15,496,31,177396.35,3.6,1820.07,51309.29,0.94,Denied
44310.08,22,641,51,181342.87,2.5,1130.41,28176.47,0.64,Denied
26732.21,23,622,25,95920.26,2.7,6314.78,26855.22,1.0,Denied
47626.49,22,410,74,96070.91,2.7,4255.09,70428.75,1.48,Denied
27428.08,25,836,67,145460.15,3.4,1759.36,61116.58,2.23,Denied
59415.07,20,576,27,104245.75,2.8,1576.21,67451.26,1.14,Denied
39689.98,20,723,61,336288.6,3.4,8079.89,11005.59,0.28,Approved
40100.87,23,798,44,85023.22,3.3,9614.81,57597.3,1.44,Denied
33268.37,6,507,39,447271.94,2.9,-624.55,26622.54,0.8,Denied
48670.06,29,798,83,302302.69,3.9,558.15,72145.71,1.48,Denied
38915.01,11,415,67,280048.97,2.6,1282.37,68967.47,1.77,Denied
39454.33,5,426,28,341022.51,3.6,1722.12,16421.98,0.42,Denied
28964.1,28,480,54,368943.12,3.5,1086.19,13597.66,0.47,Denied
59930.18,26,800,45,477406.93,3.7,3457.41,42717.39,0.71,Denied
38461.4,8,674,23,120499.7,3.5,711.45,6004.75,0.16,Approved
56523.22,29,387,46,411584.99,3.8,3319.44,23801.93,0.42,Denied
58520.04,6,760,49,264612.56,3.9,8534.62,50445.73,0.86,Denied
39185.43,4,383,71,322909.67,3.7,2510.13,37502.69,0.96,Denied
53382.48,20,774,24,78520.25,3.8,6622.6,21823.26,0.41,Denied
27108.47,3,515,69,62775.46,4.0,8170.05,27495.76,1.01,Denied
33580.89,15,629,81,333421.22,3.8,2851.67,30850.31,0.92,Denied
41248.48,18,532,41,491924.69,4.0,9562.83,49306.11,1.2,Denied
27004.57,19,694,53,294131.04,2.8,-740.3,12265.99,0.45,Denied
46859.38,27,739,31,142513.8,3.2,2106.73,58040.7,1.24,Denied
41605.73,26,711,31,84242.63,3.5,699.39,30602.5,0.74,Denied
43326.19,21,715,37,223678.85,2.9,8692.31,61825.58,1.43,Denied
36173.8,22,423,41,136033.43,2.8,5952.33,40131.66,1.11,Denied
42197.52,9,496,58,492877.16,3.2,3637.83,41830.64,0.99,Denied
53099.06,21,652,59,404606.73,3.1,5573.58,7597.06,0.14,Approved
28153.89,27,485,41,432951.86,3.1,2824.22,52363.31,1.86,Denied
47758.12,1,734,61,30455.62,3.6,4456.14,14621.68,0.31,Approved
31274.1,17,688,72,303621.92,3.0,2019.08,39472.61,1.26,Denied
59184.51,23,613,42,323957.85,3.2,7172.33,70012.09,1.18,Denied
34953.32,7,795,72,254704.62,4.0,110.35,72794.14,2.08,Denied
51329.64,14,645,62,365379.64,2.9,8322.23,737.09,0.01,Approved
49368.49,10,572,24,70101.68,2.6,2283.42,57603.07,1.17,Denied
50469.31,30,422,79,483946.19,3.0,62.47,45566.7,0.9,Denied
30770.0,1,724,75,71552.71,3.8,3972.23,51410.74,1.67,Denied
45352.87,23,733,81,317502.17,3.0,1940.34,36171.94,0.8,Denied
48898.45,9,417,53,23929.16,3.5,9254.17,22250.14,0.46,Denied
56564.07,19,700,65,398961.15,3.1,7858.03,36378.06,0.64,Denied
34249.08,8,669,19,405306.65,2.5,492.96,41523.74,1.21,Denied
58807.26,22,698,43,308507.4,4.0,35.38,42946.76,0.73,Denied
35097.12,24,525,47,174031.52,2.5,8188.79,29194.64,0.83,Denied
42558.99,27,531,28,446551.67,3.9,4111.63,1601.48,0.04,Approved
58067.89,30,533,69,118906.05,2.8,2037.89,64397.25,1.11,Denied
27580.93,24,469,64,155502.14,3.9,-637.94,65788.43,2.39,Denied
51981.46,25,654,41,62417.99,2.7,2422.11,32685.91,0.63,Denied
28683.03,23,732,50,32591.95,3.1,9749.15,23083.93,0.8,Denied
46400.24,1,534,76,24083.45,2.5,3779.76,55627.32,1.2,Denied
59455.07,29,478,47,300912.5,3.5,7527.0,32654.2,0.55,Denied
57702.44,14,439,20,424347.96,3.8,3735.24,35128.1,0.61,Denied
50008.9,10,723,71,77486.21,3.1,-352.77,65968.9,1.32,Denied
48593.93,15,615,51,366486.57,3.8,7143.09,32366.75,0.67,Denied
58764.5,20,740,38,114391.76,4.0,7496.97,40983.96,0.7,Denied
39701.14,10,677,35,185174.79,3.4,7794.28,7133.86,0.18,Approved
58272.32,19,735,58,28335.95,2.9,9132.41,56069.82,0.96,Denied
45888.41,28,642,76,74110.6,3.3,-326.3,33827.03,0.74,Denied
30303.53,3,835,70,355202.21,2.6,6971.26,12256.47,0.4,Denied
51047.31,13,724,79,486951.74,3.9,-344.4,66191.86,1.3,Denied
59635.87,19,660,20,260202.95,3.5,2703.58,22813.1,0.38,Denied
29405.6,8,587,30,173478.49,3.7,8739.72,4588.44,0.16,Approved
41887.81,5,475,57,495606.92,2.7,-137.51,72223.77,1.72,Denied
33084.03,18,387,56,431856.03,3.9,5918.7,14125.68,0.43,Denied
59951.14,22,395,23,498042.68,3.1,-279.43,20509.83,0.34,Approved
37854.41,8,400,50,395666.01,3.1,4644.15,54179.1,1.43,Denied
51074.74,4,766,71,497490.61,2.5,3063.95,38872.09,0.76,Denied
47729.44,28,496,61,413565.24,3.3,3190.17,61208.28,1.28,Denied
47861.14,29,561,47,155912.6,3.6,7034.37,3323.72,0.07,Approved
46968.43,16,713,32,365710.09,3.2,11.07,20140.44,0.43,Denied
26539.7,11,708,44,140521.43,3.8,7776.44,27931.04,1.05,Denied
36287.04,25,737,64,470796.24,3.7,2601.39,37228.8,1.03,Denied
39926.16,19,621,37,245900.5,2.7,6280.99,47732.14,1.2,Denied
34653.75,26,746,72,498512.76,3.9,-17.01,44705.89,1.29,Denied
29309.06,17,381,63,50545.25,3.0,8152.9,64922.04,2.22,Denied
31788.85,2,726,80,432727.5,3.3,6480.19,73760.81,2.32,Denied
33139.1,6,741,51,45880.33,3.7,9252.13,55929.05,1.69,Denied
31709.3,14,820,63,393493.3,2.7,7174.68,44532.39,1.4,Denied
55747.74,6,703,55,33632.92,3.7,4525.87,43175.61,0.77,Denied
45706.83,18,485,44,433630.96,3.6,162.97,13961.85,0.31,Approved
50483.06,9,664,41,7639.24,3.7,1037.27,56056.89,1.11,Denied
36069.58,18,718,45,18351.96,3.5,4311.15,29411.75,0.82,Denied
59548.86,30,844,38,200601.97,2.7,2465.65,59997.73,1.01,Denied
45312.87,5,418,31,446740.3,3.5,661.31,4265.19,0.09,Approved
31355.74,14,679,26,147115.09,2.7,7400.65,71889.28,2.29,Denied
33970.02,10,817,57,222403.22,3.2,8652.49,42129.63,1.24,Denied
55592.14,8,411,47,418808.84,4.0,91.05,28706.59,0.52,Denied
55506.84,18,777,52,307115.42,3.7,2070.92,35077.67,0.63,Denied
41291.87,7,672,40,161949.59,3.3,1652.95,26100.79,0.63,Denied
55332.87,20,458,78,353128.26,3.8,7807.35,36561.11,0.66,Denied
28507.25,16,482,61,458288.77,2.7,4280.2,8082.49,0.28,Approved
58687.22,1,607,47,133704.36,2.7,-432.44,63515.17,1.08,Denied
39742.84,13,604,48,411996.43,3.4,6595.3,25619.11,0.64,Denied
47051.29,9,784,56,496764.8,3.7,7267.92,66979.29,1.42,Denied
59576.15,30,569,55,102835.6,3.9,2180.84,17863.87,0.3,Approved
52767.75,5,418,78,481813.03,3.5,843.52,44917.94,0.85,Denied
28076.85,22,700,84,424884.35,3.1,791.28,54368.29,1.94,Denied
55221.1,4,670,41,242627.84,3.8,1537.83,71943.19,1.3,Denied
44887.21,16,398,42,474211.91,3.1,1863.92,31511.55,0.7,Denied
43137.4,6,742,63,431918.06,3.9,6335.65,43875.28,1.02,Denied
43013.78,15,780,53,80038.43,2.9,-374.3,58573.25,1.36,Denied
47661.02,10,741,30,257263.86,3.3,1842.62,72737.61,1.53,Denied
50684.47,2,366,31,105582.24,3.9,988.6,25380.8,0.5,Denied
33541.45,10,801,79,434383.84,3.3,9105.14,16667.12,0.5,Denied
48941.95,2,780,50,415556.48,2.6,-42.06,45038.36,0.92,Denied
32300.28,19,489,24,362437.28,3.9,9695.41,623.34,0.02,Approved
36983.03,21,638,41,21969.0,2.5,4294.88,16855.35,0.46,Denied
32426.62,10,471,22,246825.15,2.5,5156.44,16540.1,0.51,Denied
47474.69,25,390,21,440288.19,3.0,752.8,37827.84,0.8,Denied
55249.34,13,581,64,119582.24,3.6,117.89,25503.07,0.46,Denied
33631.05,6,414,68,290268.88,3.4,9581.71,21832.97,0.65,Denied
51663.93,18,513,55,174783.53,3.9,2392.94,21366.36,0.41,Denied
31715.97,13,610,54,332289.47,3.6,1268.87,48044.12,1.51,Denied
42481.2,2,690,68,223990.03,2.9,5741.48,42801.43,1.01,Denied
31146.01,24,362,22,478365.12,2.5,7456.38,73445.93,2.36,Denied
35383.7,4,727,45,42402.25,2.6,8570.18,37254.24,1.05,Denied
51773.18,20,369,64,77560.68,3.5,5811.6,59891.89,1.16,Denied
35958.83,28,547,57,14855.76,3.1,5002.63,64141.53,1.78,Denied
59432.16,10,741,22,130516.16,2.5,7681.2,65061.11,1.09,Denied
45197.51,13,506,67,277009.02,3.6,7166.6,3166.64,0.07,Approved
44032.21,11,674,60,291552.54,2.5,2221.38,32551.14,0.74,Denied
48097.14,4,526,78,400053.91,3.0,7978.02,22157.66,0.46,Denied
42100.33,10,635,48,99152.13,2.6,1315.69,57968.55,1.38,Denied
53674.82,2,755,49,492022.71,2.9,3765.47,6642.02,0.12,Approved
34936.5,13,626,61,309299.59,2.6,3316.6,3660.7,0.1,Approved
56967.87,23,412,20,365280.36,3.4,9690.47,22383.97,0.39,Denied
29830.33,10,635,35,183662.48,2.7,7224.09,46347.99,1.55,Denied
30457.1,2,550,59,439102.06,3.2,8027.96,9767.98,0.32,Approved
30616.16,4,673,35,477823.67,2.5,2209.6,8706.75,0.28,Approved
43946.2,14,365,18,475089.76,3.1,6565.55,55796.06,1.27,Denied
34534.26,30,378,31,264370.62,2.7,6253.29,37375.04,1.08,Denied
56780.57,19,700,25,5368.57,2.6,5313.25,27227.58,0.48,Denied
53577.4,20,745,69,114864.25,3.6,70.29,48742.29,0.91,Denied
59208.97,28,539,63,96469.22,3.3,6299.4,37403.57,0.63,Denied
27063.99,28,536,24,2884.46,3.6,4212.52,4870.59,0.18,Approved
36040.35,18,473,49,351169.16,3.9,1902.99,45537.13,1.26,Denied
30587.89,22,573,82,180924.53,3.4,2757.48,783.37,0.03,Approved
50771.53,20,713,57,462269.33,3.4,-34.8,72525.41,1.43,Denied
37578.76,4,621,21,121044.23,2.9,3348.82,73181.94,1.95,Denied
44654.46,3,531,31,393205.54,3.9,-924.42,74200.89,1.66,Denied
37097.08,24,696,37,79314.35,3.0,1472.64,49842.45,1.34,Denied
53779.97,17,787,22,59130.21,3.8,9556.0,64958.46,1.21,Denied
50446.02,13,575,40,445735.1,3.5,8481.77,48140.03,0.95,Denied
38827.51,22,512,25,134803.58,4.0,4263.18,63656.21,1.64,Denied
55866.06,13,610,84,126078.94,2.9,2273.85,56336.21,1.01,Denied
49719.59,22,739,28,171473.65,2.6,2348.57,19581.34,0.39,Denied
54737.33,22,835,81,235304.27,2.9,7899.9,5263.27,0.1,Approved
58933.13,22,590,52,39234.68,3.1,2635.94,16951.53,0.29,Approved
43717.44,28,751,55,498232.37,3.6,1827.15,65603.45,1.5,Denied
29522.55,27,633,69,197255.87,3.5,2066.97,13611.96,0.46,Denied
56700.07,14,701,39,181820.11,3.4,8544.63,33984.09,0.6,Denied
32463.96,24,699,37,98046.19,3.3,3341.21,52664.98,1.62,Denied
59732.94,12,468,43,88439.74,3.5,8679.14,66508.57,1.11,Denied
52961.49,16,415,78,180490.09,2.9,1476.44,36391.6,0.69,Denied
53133.36,24,604,43,194593.91,3.4,6260.44,69833.22,1.31,Denied
41373.38,10,383,42,65316.88,2.8,9306.69,16445.14,0.4,Denied
28982.47,20,634,41,36176.51,2.6,7006.4,24199.43,0.83,Denied
54735.55,16,502,37,75345.62,3.7,6588.05,40753.69,0.74,Denied
52665.58,29,627,61,209983.69,3.0,9002.42,73180.04,1.39,Denied
39692.24,23,397,38,397318.07,2.6,2977.03,25867.98,0.65,Denied
45203.95,6,637,64,434745.91,2.8,1370.75,36933.44,0.82,Denied
35467.74,22,833,27,324112.86,2.6,9733.97,69115.48,1.95,Denied
59187.54,8,628,56,193154.12,3.9,1811.78,6085.75,0.1,Approved
49953.07,6,786,83,320568.02,3.7,-89.35,26644.88,0.53,Denied
56496.7,23,761,23,117927.19,3.4,199.02,18364.59,0.33,Approved
27002.9,21,726,46,173851.57,3.6,7556.77,51392.11,1.9,Denied
57336.21,2,400,50,226994.84,2.8,9712.24,4052.39,0.07,Approved
45517.7,14,721,51,75867.66,3.4,1314.38,17086.81,0.38,Denied
56648.6,7,823,29,429820.7,2.9,4011.01,42509.4,0.75,Denied
48755.15,5,647,49,389234.47,3.6,6087.94,20905.72,0.43,Denied
37688.76,17,489,85,350815.92,2.8,910.28,19946.21,0.53,Denied
54227.4,15,825,83,410877.32,2.7,4913.59,8879.65,0.16,Approved
57662.82,27,846,75,105126.29,2.7,632.8,4649.46,0.08,Approved
41418.53,25,385,80,280120.76,3.8,804.1,16487.77,0.4,Denied
38934.42,12,439,75,115071.31,3.3,4779.95,53817.41,1.38,Denied
36018.14,8,756,43,144408.67,2.6,3821.06,66261.87,1.84,Denied
57693.52,17,644,26,97052.99,3.9,461.39,36196.69,0.63,Denied
28610.63,13,421,54,191061.6,3.4,8118.23,70178.05,2.45,Denied
28651.62,29,406,59,142156.75,3.3,5333.48,3386.39,0.12,Approved
58931.81,5,583,38,149042.36,3.8,2119.13,37582.57,0.64,Denied
39605.2,18,562,77,215031.26,3.6,-57.89,47582.4,1.2,Denied
55994.59,7,384,67,26206.62,3.9,-545.76,12957.45,0.23,Approved
40371.01,1,414,29,440054.31,3.0,9572.26,21841.76,0.54,Denied
39598.69,13,812,37,245629.73,3.7,-212.53,44083.3,1.11,Denied
45734.3,14,577,29,67894.76,3.4,2518.48,16415.94,0.36,Approved
50627.7,6,837,19,273553.72,2.7,3394.76,33797.39,0.67,Denied
56925.57,12,470,51,371836.91,3.9,89.21,26081.27,0.46,Denied
37708.98,20,493,78,399647.19,2.5,4346.72,15439.99,0.41,Denied
30803.16,6,612,24,92616.3,3.9,7399.1,22392.78,0.73,Denied
33632.17,12,520,53,469486.27,3.5,3631.36,13825.71,0.41,Denied
55195.72,19,468,69,439520.08,3.2,2791.11,59431.37,1.08,Denied
41539.02,4,596,69,315300.44,3.8,4882.69,35007.71,0.84,Denied
39095.48,30,817,52,413565.67,3.1,4628.46,8366.25,0.21,Approved
46087.4,16,615,75,455243.92,4.0,2516.19,35556.1,0.77,Denied
27105.69,19,749,26,304684.88,3.0,7759.99,55005.53,2.03,Denied
32738.66,2,569,64,73178.16,2.6,6537.88,38066.3,1.16,Denied
48548.29,8,613,53,285654.49,3.9,451.89,68008.45,1.4,Denied
51618.97,3,589,50,285151.04,3.8,9600.56,9048.42,0.18,Approved
55064.6,26,777,51,152760.22,3.5,8689.87,45940.91,0.83,Denied
51430.97,25,741,81,390638.41,2.9,245.98,69369.54,1.35,Denied
37425.59,9,704,36,343196.13,3.3,3370.55,1582.56,0.04,Approved
48417.55,17,438,40,121652.54,3.5,6696.08,14297.06,0.3,Approved
49754.2,26,722,48,48307.18,3.1,6334.09,74317.55,1.49,Denied
59181.29,5,666,39,336124.94,3.8,7556.03,2367.45,0.04,Approved
50052.83,27,635,53,464112.83,3.7,-390.17,56543.9,1.13,Denied
42327.95,8,660,44,77654.96,3.2,397.74,20554.77,0.49,Denied
30560.67,7,803,21,488941.29,3.5,3362.02,39384.54,1.29,Denied
32304.35,1,814,46,460446.36,2.8,-407.48,2360.73,0.07,Approved
30874.78,27,361,74,345441.22,3.9,8989.97,19625.85,0.64,Denied
54721.83,29,773,71,56640.14,2.6,6281.27,39348.62,0.72,Denied
43633.6,9,376,73,270287.72,3.2,-622.09,3403.08,0.08,Approved
39598.18,20,837,26,305078.65,3.0,4552.63,30469.91,0.77,Denied
43551.43,29,633,22,260539.68,2.9,9125.03,65529.38,1.5,Denied
29282.2,6,527,32,277939.58,3.8,-251.83,49815.41,1.7,Denied
39092.62,1,486,64,185438.36,3.4,1611.64,27499.35,0.7,Denied
42763.5,3,418,60,411264.43,3.0,13.06,33378.5,0.78,Denied
59426.14,16,405,61,258935.42,3.6,7799.83,15055.02,0.25,Approved
48597.77,14,368,51,20498.33,2.6,3536.38,72828.51,1.5,Denied
52097.25,15,542,31,375708.46,3.5,4925.75,17781.92,0.34,Approved
43858.5,25,680,38,491031.77,2.7,3937.1,65921.0,1.5,Denied
58563.55,18,746,78,404315.92,3.3,6583.94,63599.3,1.09,Denied
31714.28,13,749,33,68366.45,2.8,9117.86,65302.54,2.06,Denied
54155.28,19,513,33,278382.97,2.8,624.95,63095.45,1.17,Denied
35570.3,3,793,73,89837.82,3.3,4482.34,70877.79,1.99,Denied
30078.64,19,574,33,82764.12,3.2,6526.68,33341.43,1.11,Denied
34266.98,4,455,19,92911.66,3.6,439.99,68410.87,2.0,Denied
56453.1,5,576,80,360073.06,3.1,1573.66,24887.66,0.44,Denied
54408.76,15,665,84,129556.74,3.6,-656.62,65313.54,1.2,Denied
48306.45,11,427,36,159714.2,4.0,3313.35,8314.46,0.17,Approved
31955.57,19,651,28,29745.7,2.7,-366.07,34565.87,1.08,Denied
44295.66,16,829,61,488757.64,3.2,1883.13,7885.26,0.18,Approved
59458.29,24,467,81,314465.51,3.4,3514.75,60822.32,1.02,Denied
43305.55,9,502,27,35848.84,2.6,5383.0,67443.01,1.56,Denied
31507.2,19,376,36,449673.47,3.8,4670.8,34722.31,1.1,Denied
37657.98,1,424,70,133222.29,3.5,712.16,66482.66,1.77,Denied
28263.52,17,600,44,484923.56,3.2,8983.95,59106.68,2.09,Denied
47913.38,24,633,34,494334.7,4.0,5468.13,49015.26,1.02,Denied
51430.8,25,503,42,443019.95,3.7,8107.28,74474.68,1.45,Denied
52235.05,10,844,33,397262.82,3.1,8301.53,5216.86,0.1,Approved
28962.21,30,740,19,226585.21,3.5,6600.06,21273.41,0.73,Denied
29971.47,27,478,78,278121.91,3.7,4270.6,70287.68,2.35,Denied
38104.29,14,651,45,327888.55,2.9,1328.63,56670.1,1.49,Denied
43790.77,13,787,19,472975.52,2.5,9972.29,55079.36,1.26,Denied
41651.01,25,714,81,125253.78,2.7,818.55,55476.91,1.33,Denied
59901.6,14,670,21,202337.31,3.5,4115.01,74377.68,1.24,Denied
36016.8,10,551,32,280546.2,2.7,7010.27,72175.48,2.0,Denied
47803.28,21,453,77,127623.05,3.0,7119.83,49311.96,1.03,Denied
51920.98,7,578,39,455560.17,2.9,1722.06,5913.95,0.11,Approved
30797.89,5,754,63,169670.11,3.8,2334.28,18629.46,0.6,Denied
34043.76,27,685,42,120703.84,2.8,8360.68,2107.08,0.06,Approved
54073.62,13,643,41,189113.7,3.4,2860.5,42372.74,0.78,Denied
31568.39,22,529,84,70920.46,3.8,-308.3,51037.67,1.62,Denied
48674.46,15,748,63,406650.41,3.1,8384.47,28062.94,0.58,Denied
57754.82,24,467,50,118700.16,3.5,258.15,51210.2,0.89,Denied
38249.12,12,501,78,383924.97,3.5,-659.26,13454.5,0.35,Approved
33386.35,15,558,48,198619.44,2.9,1969.54,37516.53,1.12,Denied
44094.98,14,475,29,206817.87,3.5,3755.45,24656.4,0.56,Denied
47598.72,9,827,28,355330.0,3.3,1581.07,49733.56,1.04,Denied
48627.6,17,560,38,298657.14,3.1,1641.79,8588.95,0.18,Approved
50658.96,24,509,61,449739.64,2.9,-595.51,29951.58,0.59,Denied
50090.66,27,722,48,432053.84,2.5,7672.76,6258.95,0.12,Approved
37145.5,29,516,46,270897.86,2.9,3116.92,63228.03,1.7,Denied
54116.38,3,559,20,214392.96,2.9,-212.45,46212.89,0.85,Denied
28462.63,19,455,37,426562.14,3.2,1105.89,40594.6,1.43,Denied
59386.48,16,418,53,83738.49,3.6,6622.38,63156.37,1.06,Denied
57529.29,14,429,21,464515.17,3.1,4157.14,10716.71,0.19,Approved
39725.67,30,778,58,173512.07,3.8,6781.4,7960.79,0.2,Approved
36896.61,1,472,50,264059.53,3.8,9209.73,20739.51,0.56,Denied
26876.03,2,350,20,338979.32,2.8,2697.91,52220.55,1.94,Denied
41925.77,4,754,45,267465.81,3.3,1985.57,48891.51,1.17,Denied
51665.74,23,514,34,70614.9,2.9,3186.74,18413.97,0.36,Approved
42201.52,24,801,83,278484.79,3.6,-152.61,46712.4,1.11,Denied
33780.05,3,527,78,344030.75,3.7,2505.19,50744.97,1.5,Denied
52044.74,21,837,19,272735.66,3.9,8541.0,69590.82,1.34,Denied
34662.34,20,546,83,366579.68,3.3,532.77,70829.35,2.04,Denied
49486.29,24,672,65,327148.42,3.8,8075.26,66356.65,1.34,Denied
54893.97,18,389,22,362089.39,3.9,2154.07,66327.85,1.21,Denied
35833.45,15,536,55,347585.13,4.0,8311.64,19658.22,0.55,Denied
44179.78,1,769,29,455925.04,2.8,4234.51,21041.01,0.48,Denied
38775.98,4,733,49,281505.54,3.8,6287.23,18168.77,0.47,Denied
46176.78,12,773,30,448316.38,2.9,-84.73,4711.24,0.1,Approved
58400.58,24,442,65,31189.06,3.9,7114.64,69050.74,1.18,Denied
31497.43,15,771,73,280279.03,3.7,2771.98,52619.63,1.67,Denied
28590.75,27,384,38,92468.47,3.6,772.09,28499.91,1.0,Denied
41668.69,26,601,44,244449.41,3.9,4690.44,497.48,0.01,Approved
36089.43,9,384,32,297296.39,4.0,7830.98,2531.96,0.07,Approved
50473.36,16,511,22,66571.34,3.0,4357.68,67202.14,1.33,Denied
30668.75,23,627,85,268513.81,3.0,8771.76,66971.93,2.18,Denied
57805.49,1,497,41,343396.89,2.8,5323.77,71763.44,1.24,Denied
53658.57,16,499,32,131605.59,2.9,957.22,43171.87,0.8,Denied
32613.43,21,792,64,112689.08,3.8,1152.9,52663.61,1.61,Denied
42088.24,28,776,81,82762.92,3.1,232.6,5391.94,0.13,Approved
38448.77,21,660,72,457172.2,2.7,6808.47,57585.65,1.5,Denied
35444.48,4,482,35,493816.66,2.6,2189.11,673.42,0.02,Approved
32548.03,15,798,46,230830.86,2.6,3094.47,68647.38,2.11,Denied
27423.25,6,667,67,110141.85,3.2,5085.9,8019.81,0.29,Approved
43282.89,24,409,54,102663.06,3.0,4378.06,7667.82,0.18,Approved
43953.21,30,827,40,104168.8,2.5,603.17,8624.66,0.2,Approved
34164.82,21,468,58,173575.26,2.7,208.33,47454.96,1.39,Denied
31506.14,16,377,76,150774.91,3.1,7268.6,10329.79,0.33,Approved
39834.87,1,786,46,405324.1,3.0,6233.03,52572.58,1.32,Denied
51435.86,25,591,78,207219.43,3.4,7753.32,43933.05,0.85,Denied
34751.28,5,609,70,496137.06,3.4,2696.73,3161.07,0.09,Approved
48335.22,29,632,28,128959.96,3.5,8689.38,53123.79,1.1,Denied
42419.67,23,439,25,32710.55,3.0,6423.07,33329.33,0.79,Denied
36915.87,2,615,38,394368.38,3.7,6846.01,15027.6,0.41,Denied
29088.71,7,563,74,215538.3,3.0,6864.1,21793.89,0.75,Denied
52350.43,19,735,59,22356.25,3.5,8978.82,27637.9,0.53,Denied
53107.95,4,824,48,172087.31,3.0,802.44,58316.6,1.1,Denied
27260.69,12,634,30,1414.95,3.2,9959.61,52066.02,1.91,Denied
50356.02,9,637,30,359242.23,2.8,2015.62,53177.31,1.06,Denied
37954.74,12,672,71,79725.05,3.6,778.53,36824.65,0.97,Denied
43267.73,15,548,26,21713.4,3.2,9310.81,53501.89,1.24,Denied
39471.38,16,546,59,431783.47,3.5,1656.98,51629.96,1.31,Denied
45476.65,11,566,67,298108.56,2.6,6784.68,60686.96,1.33,Denied
48854.12,14,790,65,246757.51,2.5,5713.81,46456.77,0.95,Denied
27717.33,24,849,72,238766.74,3.1,9007.04,16564.67,0.6,Denied
54627.48,16,350,84,81429.5,2.7,840.7,24274.67,0.44,Denied
38920.97,12,532,36,336167.3,3.3,1953.4,71778.05,1.84,Denied
53984.31,29,492,75,402100.0,3.7,-309.1,60016.03,1.11,Denied
42161.94,2,779,54,204570.06,2.6,3535.39,32979.95,0.78,Denied
